distance,baseline,candidate,grade,curvature
1075.7588430595824,-13.912422192199092,-13.912422192199092,0.011448847009839058,-0.023263641506626055
1077.7588430595824,-13.896760069775155,-13.896760069775155,-0.01576951975511931,-0.025968087350925026
1079.7588430595824,-14.052772529099999,-14.052772529099999,-0.03718269167431898,-0.001045385025777034
1081.7588430595824,-14.167660344647922,-14.167660344647922,-0.055617733365751265,0.006025686888095838
1083.7588430595824,-14.209883725593643,-14.209883725593643,-0.027213411136617793,0.006025499300580267
1085.7588430595824,-14.341701936701165,-14.341701936701165,0.02093609359738502,0.03220207126691868
1087.7588430595824,-14.27047981819294,-14.27047981819294,0.053302866040593866,0.03408059701726988
1089.7588430595824,-14.000171595868842,-14.000171595868842,0.059095312954673185,-0.013075084051936395
1091.7588430595824,-13.783460797268893,-13.783460797268893,0.0392157769926158,-0.041174470693523105
1093.7588430595824,-13.86893943306378,-13.86893943306378,0.014921597169996303,-0.008940235729734748
1095.7588430595824,-13.956753602252014,-13.956753602252014,-0.027231689493873112,0.008036814489358377
1097.7588430595824,-13.880798818508872,-13.880798818508872,-0.024406329500872292,-0.01071116967842707
1099.7588430595824,-14.001314313219877,-14.001314313219877,-0.002042586792155854,0.00454876700759413
1101.7588430595824,-14.064190069070758,-14.064190069070758,-0.0014359787708346783,0.022205848250927574
1103.7588430595824,-13.973094296589261,-13.973094296589261,0.018646023667533873,0.00579248864411643
1105.7588430595824,-13.89228664867555,-13.89228664867555,0.01972727283125142,-0.011617508777200858
1107.7588430595824,-13.852146123879606,-13.852146123879606,0.004262460350005437,-0.012986937481006848
1109.7588430595824,-13.906371886420747,-13.906371886420747,-0.014113785206277152,-0.005294655771537369
1111.7588430595824,-13.938994613789218,-13.938994613789218,-0.02424784178379169,-0.0012667423024106947
1113.7588430595824,-14.005196930325766,-14.005196930325766,-0.025367305233249704,-0.0003302033483587754
1115.7588430595824,-14.04612885814994,-14.04612885814994,-0.026218438396009347,0.0002822702454663489
1117.7588430595824,-14.109310328286744,-14.109310328286744,-0.0303282907701945,-0.002147007715548113
1119.7588430595824,-14.148742120957293,-14.148742120957293,-0.030108305985299566,-0.002224469700001599
1121.7588430595824,-14.247823256487322,-14.247823256487322,-0.012228693058278006,0.011197257729468937
1123.7588430595824,-14.286995306032336,-14.286995306032336,0.003470189524779288,0.01901639939637129
1125.7588430595824,-14.207139872752968,-14.207139872752968,0.021626494131877783,0.005723808047056985
1127.7588430595824,-14.120980604759058,-14.120980604759058,0.03417732797055639,-0.003656764659256246
1129.7588430595824,-14.0748113034323,-14.0748113034323,0.030081188975644935,-0.0014984423561048587
1131.7588430595824,-14.013576682267885,-14.013576682267885,0.028742986877293042,0.0009448320128274795
1133.7588430595824,-13.966490360947809,-13.966490360947809,0.0288554931764593,0.0008865213182368441
1135.7588430595824,-13.891036709740714,-13.891036709740714,0.016093881697764933,-0.007267731878319086
1137.7588430595824,-13.843967358020626,-13.843967358020626,0.022116565662011256,-0.0042539709564118535
1139.7588430595824,-13.884825628685766,-13.884825628685766,0.0014224374907390036,-6.51661887200028e-05
1141.7588430595824,-13.789557835651719,-13.789557835651719,-0.01864153648361211,-0.016113558449559487
1143.7588430595824,-13.879657209814802,-13.879657209814802,-0.03250906246187979,-0.016873827142103927
1145.7588430595824,-13.993099649889523,-13.993099649889523,-0.043293479372146004,0.0037853396711707873
1147.7588430595824,-14.144898128380804,-14.144898128380804,-0.02413143503104065,0.021070989343658433
1149.7588430595824,-14.135905670628887,-14.135905670628887,-0.01983423697029263,0.007928954807113647
1151.7588430595824,-14.072708690063127,-14.072708690063127,-0.022138633145384334,-0.020078233465979176
1153.7588430595824,-14.151773545651864,-14.151773545651864,-0.01922509459650934,-0.007624835272380157
1155.7588430595824,-14.322007193543879,-14.322007193543879,-0.012114101761450113,0.025099736717099225
1157.7588430595824,-14.289706427400962,-14.289706427400962,0.00280818863565524,0.01864548398074202
1159.7588430595824,-14.169621504154728,-14.169621504154728,0.037096385397772824,-0.0004989881028898093
1161.7588430595824,-14.129308036566622,-14.129308036566622,0.04664832928920282,0.003263706931370946
1163.7588430595824,-14.025236110361696,-14.025236110361696,0.05319580737085694,0.008513566450064193
1165.7588430595824,-13.916519793087339,-13.916519793087339,0.04266506031996564,-0.005251654313765275
1167.7588430595824,-13.744055045187872,-13.744055045187872,0.019882353977616285,-0.0251915170694448
1169.7588430595824,-13.787987554006897,-13.787987554006897,0.01409025253841989,-0.009018717682940408
1171.7588430595824,-13.866177278540766,-13.866177278540766,-0.017873541114843627,0.006325477231240894
1173.7588430595824,-13.80379777277998,-13.80379777277998,-0.018273838223109573,-0.00715705649787562
1175.7588430595824,-13.887043374106621,-13.887043374106621,-0.013653823984014934,-0.004217470616291792
1177.7588430595824,-13.934178259791773,-13.934178259791773,-0.027495621733103714,0.0025468612882162864
1179.7588430595824,-13.975407870412885,-13.975407870412885,-0.01194240479174602,0.005073274270293394
1181.7588430595824,-14.02376274664481,-14.02376274664481,0.00037277880161945554,0.011384447884395979
1183.7588430595824,-13.98258261244059,-13.98258261244059,0.008480285055198378,0.00513643118961946
1185.7588430595824,-13.931196029378818,-13.931196029378818,0.015046845916627305,-0.004046042540160826
1187.7588430595824,-13.907565589971298,-13.907565589971298,-0.0005831106202345282,-0.009668678187491382
1189.7588430595824,-13.903387979311791,-13.903387979311791,-0.01690558971647005,-0.011923689084428405
1191.7588430595824,-13.987247497402466,-13.987247497402466,-0.022820077214900536,-0.0014486684272464467
1193.7588430595824,-14.066440747110578,-14.066440747110578,-0.01323640458364439,0.01375977740547515
1195.7588430595824,-14.090126207690503,-14.090126207690503,-0.018101825536446237,0.0038070546433441686
1197.7588430595824,-14.009279215980946,-14.009279215980946,-0.011389151436610678,-0.012837269291866743
1199.7588430595824,-14.132062101694036,-14.132062101694036,-0.002419521113229184,0.004032190786609438
1201.7588430595824,-14.157553958603463,-14.157553958603463,-0.020841057569998878,0.008108530562709017
1203.7588430595824,-14.109482376596336,-14.109482376596336,-0.008365824141150835,-0.00700464234392369
1205.7588430595824,-14.175999852321532,-14.176007676540937,0.007299247767824424,0.005955862635987859
1207.7588430595824,-14.198965827173886,-14.198988694823242,0.01471688104985791,0.018540706474624444
1209.7588430595824,-14.099117016602746,-14.099159976460868,0.025471396311149697,0.0031266922925141214
1211.7588430595824,-13.989785736279673,-13.991747328197473,0.03184953968720605,-0.009965234141657524
1213.7588430595824,-13.964541908336594,-13.97223650605174,0.019348737426881923,-0.006187590056592173
1215.7588430595824,-13.9292396619929,-13.944192377325594,0.027261580604607705,0.0076778606458487945
1217.7588430595824,-13.918675673593016,-13.944370077045813,0.035621969262469744,0.014300453075442558
1219.7588430595824,-13.721740744400392,-13.773654683360611,0.044717901737623134,0.0010386221815242974
1221.7588430595824,-13.607026774497701,-13.687260751951982,0.0617085270562614,-0.0012771004811248882
1223.7588430595824,-13.475781536206684,-13.586449163424609,0.05500301954196263,0.004082280393447064
1225.7588430595824,-13.293998615055962,-13.450701860595721,0.06398053913281765,0.0024056218870427627
1227.7588430595824,-13.12555820872657,-13.33363052702491,0.08034966403178179,0.008490150415595785
1229.7588430595824,-12.915805914741103,-13.17541643888944,0.10019111725589935,0.015451636689912882
1231.7588430595824,-12.629584641083992,-12.943651851170355,0.11204213093236493,0.007138883672592753
1233.7588430595824,-12.278840680056264,-12.649172922548527,0.09751461553233587,-0.016783174251378083
1235.7588430595824,-12.012612616844226,-12.43729347956599,0.07372835446206594,-0.026216564220464447
1237.7588430595824,-11.919615980454395,-12.395299514630754,0.054508186591076146,-0.0044601901464299465
1239.7588430595824,-11.839754052470091,-12.353825015473827,0.047489521741072904,0.013266299240428847
1241.7588430595824,-11.662267174825828,-12.213107429819917,0.0604265574717997,0.007398708047693196
1243.7588430595824,-11.46995701508937,-12.057377305637408,0.06914861947539963,-0.002463960625247248
1245.7588430595824,-11.300739872021845,-11.911887054856356,0.04628134226511049,-0.014465374421651828
1247.7588430595824,-11.172827952547014,-11.80063605967063,0.011067272927681282,-0.02655414042550148
1249.7588430595824,-11.201509323688267,-11.842856691699033,-0.015217332785414817,-0.016231823323750033
1251.7588430595824,-11.324629085920872,-11.968839122215957,-0.031122116255426935,0.005456395288036075
1253.7588430595824,-11.404059633392574,-12.033625717139675,-0.02652270876256968,0.010573614758237457
1255.7588430595824,-11.43716027584452,-12.049612989714046,-0.0167783648189892,0.0017068302333481274
1257.7588430595824,-11.461605458100502,-12.05503836179959,-0.013449970632040564,-0.004047306436880544
1259.7588430595824,-11.536292537721948,-12.103066040767871,-0.014037508348231142,-0.0003370231710269956
1261.7588430595824,-11.600786202348289,-12.141225482195999,-0.016834706266979582,0.002355035693546213
1263.7588430595824,-11.647171578843992,-12.161913056499895,-0.016929742893432298,-0.0011085178673071198
1265.7588430595824,-11.702423002920934,-12.189716011935428,-0.016575896819176705,-0.002225714821859684
1267.7588430595824,-11.780100382862226,-12.23850398391533,-0.004546169163955227,0.007300555015763952
1269.7588430595824,-11.84378709395678,-12.273832656749413,0.013080975048243904,0.017050691574106026
1271.7588430595824,-11.796194351512106,-12.198282409811537,0.0136792947800366,0.001811442159235645
1273.7588430595824,-11.711978828574985,-12.085068211549476,0.0004270741560041813,-0.023382012174939976
1275.7588430595824,-11.784990353432136,-12.129069625675037,-0.0012346981600770413,-0.009268925901661009
1277.7588430595824,-11.957051797785589,-12.27041606350138,-0.008429067277909041,0.018951928040874946
1279.7588430595824,-11.929339797258429,-12.208159995092153,-0.006198185958457891,0.006786812095530431
1281.7588430595824,-11.90810924157893,-12.152500749772749,0.0011791518793899947,-0.014149808765550354
1283.7588430595824,-11.96782699664061,-12.1786551133427,-0.0012947157144234112,-0.004335457174671453
1285.7588430595824,-12.082494321327829,-12.26098284846626,-0.0031938285615353834,0.011963165009323746
1287.7588430595824,-12.069717418356092,-12.21851772080754,-0.004609718918147099,0.002677881118091685
1289.7588430595824,-12.057691120259783,-12.178051378265032,0.010159014488448026,-0.00528610817606193
1291.7588430595824,-12.121012403513557,-12.215532864687876,0.010116871401289806,0.004684609454979732
1293.7588430595824,-12.07838077929227,-12.179710732558675,-0.017772805463684982,-0.008674872888412987
1295.7588430595824,-11.993810300576413,-12.137582749597222,-0.05243924170689773,-0.03581555134097098
1297.7588430595824,-12.111875035092496,-12.320233821974512,-0.0781781206714025,-0.021327847800798907
1299.7588430595824,-12.327638724316074,-12.635046798343058,-0.111844842832864,0.006144922112559161
1301.7588430595824,-12.247064752412747,-12.805135697929895,-0.13749964402357673,-0.00791166172861562
1303.7588430595824,-12.190579331873813,-13.032341492260134,-0.17001345987290772,-0.03386600945099585
1305.7588430595824,-12.268132626572806,-13.420230974163125,-0.2246934560771865,-0.03293444827958603
1307.7588430595824,-12.44671646429175,-13.99515447732632,-0.263707853778967,-0.010398918373188836
1309.7588430595824,-12.582349177614814,-14.602683346547387,-0.27264028362817405,0.010315158559330654
1311.7588430595824,-12.61510893502092,-15.14200432249187,-0.2681415155768194,0.008367056391480077
1313.7588430595824,-12.516746980394652,-15.601353243188518,-0.2513025409680836,-0.0007457819591300262
1315.7588430595824,-12.381112077019662,-16.140286601940875,-0.28189512120657567,-0.014410854939684421
1317.7588430595824,-12.150129708518357,-16.613103674292056,-0.339018244793998,-0.03655965638211469
1319.7588430595824,-12.20518902022722,-17.397165292144475,-0.36136862050651253,-0.019610373646647996
1321.7588430595824,-12.342987225626933,-18.313499201540502,-0.41538893963469903,0.0038237608180554717
1323.7588430595824,-12.195657461229866,-19.031235565992976,-0.4435003293005244,-0.013361345943954526
1325.7588430595824,-12.229469221122386,-19.936215191369648,-0.44922018285120036,-0.016524282781211912
1327.7588430595824,-12.36456961625794,-20.94516792654867,-0.47336530942061694,0.0018894690691277426
1329.7588430595824,-12.464305316275235,-21.907260664350105,-0.4743237283070898,0.0067995510965026046
1331.7588430595824,-12.521938245355251,-22.81815804135791,-0.4752884344798609,-0.00259368033781628
1333.7588430595824,-12.584875626296123,-23.730805017826366,-0.4786151044625302,-0.00834035298354755
1335.7588430595824,-12.755448102575226,-24.747475402387558,-0.47791848293312933,0.0016198696943717152
1337.7588430595824,-12.921634933239575,-25.736181500050346,-0.4660726476711301,0.013132215273236792
1339.7588430595824,-13.008123173983922,-26.641505904822946,-0.4571623684803967,0.006147856106792017
1341.7588430595824,-13.010811921450138,-27.459386199195407,-0.47349107823982317,-0.015758682762309503
1343.7588430595824,-13.150891939784664,-28.40477435023073,-0.4857803649544321,-0.016360976408164373
1345.7588430595824,-13.483716790481479,-29.52411012596893,-0.46634355784147097,0.01854961107533748
1347.7588430595824,-13.70339616977007,-30.527748824458403,-0.40957540356092714,0.04801011856562459
1349.7588430595824,-13.584405328861425,-31.190134661927175,-0.3530172065556405,0.026616970642575146
1351.7588430595824,-13.307159959979613,-31.68137757871815,-0.34142708069531524,-0.02246872771624882
1353.7588430595824,-13.219910215221006,-32.348247778414056,-0.38938378198478496,-0.04039972067936078
1355.7588430595824,-13.38003952753147,-33.259165470020925,-0.4526822559468755,-0.022014975863246793
1357.7588430595824,-13.677698586838046,-34.305204917805455,-0.48875435839387027,0.0001758334856316966
1359.7588430595824,-13.944046114280596,-35.30283562629315,-0.47636901271399434,0.012710751103429828
1361.7588430595824,-14.177780508382988,-36.25828264556502,-0.45013697145009246,0.01445674153049939
1363.7588430595824,-14.272576661864639,-37.07011757173288,-0.4433052771263801,-0.0005672252481684
1365.7588430595824,-14.39574077035516,-37.906300689406194,-0.4366070248789784,-0.009468618410999755
1367.7588430595824,-14.643880533797196,-38.84927784330419,-0.4315014271761157,0.005143008761626848
1369.7588430595824,-14.85719601998727,-39.751138844596845,-0.4289293319554339,0.012528225426232428
1371.7588430595824,-14.943378936431786,-40.522128989141805,-0.4015929657035038,0.006640375728866379
1373.7588430595824,-15.079548901660734,-41.337735345049666,-0.37836354968822317,0.007480294389127858
1375.7588430595824,-15.14359716980363,-42.062021568932224,-0.3912716782850154,-0.0025433881051187056
1377.7588430595824,-15.204025231194219,-42.77804724210263,-0.4025336003030304,-0.016946397668278483
1379.7588430595824,-15.426680743848856,-43.65230241542193,-0.42549059261507693,-0.01087660098557087
1381.7588430595824,-15.684274815864882,-44.55800414747391,-0.4554271681630695,-0.003933694389333872
1383.7588430595824,-15.965035593631603,-45.46594630985284,-0.4448868576699727,0.0032506879509229367
1385.7588430595824,-16.297176686097124,-46.421464587407186,-0.41608234721221304,0.019589927598307473
1387.7588430595824,-16.467487126574525,-47.21139727678171,-0.4129605342231457,0.009239520716478924
1389.7588430595824,-16.527089399425428,-47.88666292517161,-0.4051101893715945,-0.015449947195013086
1391.7588430595824,-16.814400772219653,-48.769630583638005,-0.4044657613849765,-0.005938428337909706
1393.7588430595824,-17.115836355336654,-49.66234610237994,-0.4082962972906117,0.014134377074101779
1395.7588430595824,-17.313078947919728,-50.44712336786152,-0.364374627461892,0.02280916742999012
1397.7588430595824,-17.435159580297654,-51.15303330349651,-0.3183911542643516,0.023480828511837592
1399.7588430595824,-17.400606240541155,-51.68462760333314,-0.31822345581579015,-0.003827780899832517
1401.7588430595824,-17.365677971085752,-52.209475336494755,-0.36726339029754396,-0.042660415462413545
1403.7588430595824,-17.59322045363948,-52.99291101438784,-0.4268218605097305,-0.0388028471091628
1405.7588430595824,-18.13933704890954,-54.09114042587686,-0.45837232067338984,0.004523809686600562
1407.7588430595824,-18.609097473353245,-55.099202487410984,-0.4592165665134784,0.02527531967398988
1409.7588430595824,-18.857687031633947,-55.876453901881874,-0.41685854492790675,0.011587038734733872
1411.7588430595824,-19.122609605586987,-56.66664354649567,-0.38367405505051533,0.003331124624751704
1413.7588430595824,-19.3603804842266,-57.42600878530011,-0.37314812396594554,0.0058556570411559886
1415.7588430595824,-19.592874670999542,-58.16859492781511,-0.36221044736481023,0.005517927001427259
1417.7588430595824,-19.787527577453776,-58.86163889360944,-0.3706638498717769,-0.00484592212059224
1419.7588430595824,-19.99606839689033,-59.56432712541415,-0.3843785167713367,-0.01441323775243602
1421.7588430595824,-20.332375825146222,-60.39131958427433,-0.403146144442478,-0.008267618695923329
1423.7588430595824,-20.70042127993474,-61.2436230619858,-0.40948261704736844,0.004097928915415634
1425.7588430595824,-21.074392949456623,-62.08680804914926,-0.3984418919274715,0.010193709058303257
1427.7588430595824,-21.36321233910647,-62.8401880617931,-0.37903046072495883,0.008221506250330064
1429.7588430595824,-21.641237752013645,-63.5788547196941,-0.36547034326575645,0.0031242510948589933
1431.7588430595824,-21.88105754571231,-64.27586674778547,-0.3669935216272435,-0.0033399360452151354
1433.7588430595824,-22.17371506229457,-65.01057079527531,-0.36427145073579315,-0.002630613784145299
1435.7588430595824,-22.504242368240828,-65.77613623481105,-0.36550139230074663,0.0039629145722619745
1437.7588430595824,-22.7893694494643,-66.49302632558044,-0.3553574918122919,0.006381942088613767
1439.7588430595824,-23.068230488993528,-67.19987788619144,-0.3365160992199865,0.008266446717824455
1441.7588430595824,-23.302675476772713,-67.85343072977365,-0.33729630454243065,0.0011931053469647608
1443.7588430595824,-23.510041560105464,-68.46826502857094,-0.35163988669148516,-0.01450054716276333
1445.7588430595824,-23.83018912895065,-69.19139676191989,-0.3647914668534522,-0.012561031740347745
1447.7588430595824,-24.252819270338563,-70.01299697972333,-0.3903700001334176,-0.0016922937021635366
1449.7588430595824,-24.620057360277,-70.77176246460127,-0.4044575900042151,-0.0037310758606283936
1451.7588430595824,-25.058607195768683,-71.59122502963828,-0.3917579242974032,0.0011297301443569927
1453.7588430595824,-25.517826603909466,-72.42705748195361,-0.38508881993722,0.011676183504520588
1455.7588430595824,-25.86629755562807,-73.14706037410255,-0.3571633320344869,0.013277703481801401
1457.7588430595824,-26.20667971087373,-73.85247302409903,-0.3403458127756931,0.006790612139618093
1459.7588430595824,-26.443938477141234,-74.44853168591418,-0.3317325890678884,-0.0027210739741475565
1461.7588430595824,-26.796844715474325,-75.14982398415916,-0.3379346895025481,-0.005780519125685575
1463.7588430595824,-27.101454706363114,-75.80092108664566,-0.34793326977577266,-0.004143268768955384
1465.7588430595824,-27.520113147075012,-76.55595054011941,-0.33543325932199863,0.006859509802298321
1467.7588430595824,-27.86333742299408,-77.23199784412036,-0.3299908692424047,0.011894356411518878
1469.7588430595824,-28.136256037833093,-77.83329005873514,-0.28626306680093627,0.014693298460616833
1471.7588430595824,-28.424664657535576,-78.4408480405849,-0.26826197099087956,0.015294897916277604
1473.7588430595824,-28.519041101085133,-78.8460550745269,-0.299805833013556,-0.020484323797486555
1475.7588430595824,-28.744144753825832,-79.3780936120474,-0.34975641593852735,-0.048547248708263276
1477.7588430595824,-29.294366698595258,-80.23173672284359,-0.3817602801138502,-0.014408052968204804
1479.7588430595824,-30.004045062553896,-81.23889936809312,-0.39722413186465566,0.027282926393461224
1481.7588430595824,-30.381037474605204,-81.9001373154377,-0.37187269008981616,0.01862058002756287
1483.7588430595824,-30.75482938910723,-82.55588666696464,-0.3284084025850227,0.0003595092534747417
1485.7588430595824,-31.12613819472051,-83.20671824356212,-0.3325930776600874,-0.0025408705506504655
1487.7588430595824,-31.513560984428103,-83.8661665887733,-0.332380990344328,-0.0020556152469723924
1489.7588430595824,-31.94353786745357,-84.5608819367184,-0.3197705825947388,0.008109985770620864
1491.7588430595824,-32.33940983472476,-85.21493458971926,-0.31406576118214247,0.010041382343966168
1493.7588430595824,-32.6342591969486,-85.76488290432003,-0.3125368935842623,-0.005015757918786455
1495.7588430595824,-33.00082739460464,-86.37869267823044,-0.31655584216753496,-0.01109876825124463
1497.7588430595824,-33.44113346853104,-87.0611770853925,-0.32130945332259486,0.0011926626784609278
1499.7588430595824,-33.88857451531396,-87.74738132705954,-0.3290178963554453,0.005637393850299584
1501.7588430595824,-34.24446361265177,-88.33535853090079,-0.32100488034845753,-0.0010615265175009873
1503.7588430595824,-34.69813920493442,-89.010835849074,-0.30968862198450786,0.0026912062869546196
1505.7588430595824,-35.0971107555721,-89.62921612818016,-0.31510695940533395,0.003625546098510728
1507.7588430595824,-35.47586361158832,-90.2248903029356,-0.3066327878955679,-0.00136291757168249
1509.7588430595824,-35.897185552527404,-90.85621420614346,-0.3060374645404842,0.0003112867673682697
1511.7588430595824,-36.30409634301789,-91.46389815223854,-0.30991344893239514,-7.036604396860302e-05
1513.7588430595824,-36.71987767601759,-92.07751584450403,-0.3073081429575151,-0.0008658594448310552
1515.7588430595824,-37.151459248387575,-92.70419789439477,-0.3078888498128691,0.00095419615316159
1517.7588430595824,-37.57577847755364,-93.31467934980358,-0.30626365006657963,0.0013231514047180035
1519.7588430595824,-38.005625219265994,-93.9270089507415,-0.2990715118626479,0.002915803964759319
1521.7588430595824,-38.4277294833815,-94.52762504503667,-0.30473362141568927,-0.0006552405934931913
1523.7588430595824,-38.824187303824864,-95.09676998929595,-0.30281384754098006,-0.004547223305639702
1525.7588430595824,-39.31568357431435,-95.7525483211291,-0.2941280154937669,0.005343239274647889
1527.7588430595824,-39.75077131109595,-96.34951973106934,-0.2938088627748314,0.008557618855710237
1529.7588430595824,-40.122131863870045,-96.8806491689868,-0.26133944251867547,0.009367050804683617
1531.7588430595824,-40.537060723484174,-97.4472408914946,-0.2654730700263688,0.0040436902128874715
1533.7588430595824,-40.78827321105011,-97.8432638612785,-0.29764641786329094,-0.02508944405824272
1535.7588430595824,-41.275748692170126,-98.47330429128029,-0.30071905215126904,-0.01941001564207029
1537.7588430595824,-41.925518094749954,-99.26182051189313,-0.31986571772859484,0.015023104601819335
1539.7588430595824,-42.386640819344144,-99.85299330870475,-0.3121500129883348,0.014253003025286053
1541.7588430595824,-42.8075989001474,-100.40218960310726,-0.2716737418038857,0.0060295633349832884
1543.7588430595824,-43.25060421254882,-100.97050439518696,-0.26022549571311515,0.008679725072985629
1545.7588430595824,-43.59871970141411,-101.43521044632422,-0.26828106298457577,-0.004516629644642407
1547.7588430595824,-43.98661138990835,-101.93479727440968,-0.2718493412828291,-0.013827283779236917
1549.7588430595824,-44.490656421170655,-102.54843810698387,-0.2928645180713563,-0.006433589408003245
1551.7588430595824,-44.9805351620994,-103.1452991254496,-0.29062624951002114,0.005312516557189123
1553.7588430595824,-45.51522724729785,-103.77812659089507,-0.2599781274558186,0.021505291539601793
1555.7588430595824,-45.90175585960476,-104.25980727048984,-0.23778235559092842,0.01880512900097296
1557.7588430595824,-46.17802050745553,-104.62826312663042,-0.23215147160954608,-0.009065974330014779
1559.7588430595824,-46.51191438693219,-105.04755797017702,-0.25867840384259466,-0.028012206581972243
1561.7588430595824,-47.01900941839814,-105.63533836377144,-0.29057543563081545,-0.01718189872322608
1563.7588430595824,-47.63378502331818,-106.3292345012306,-0.2885396158662985,0.01413792313814939
1565.7588430595824,-48.18126875967229,-106.95286661167694,-0.26982091122240703,0.026801118472142737
1567.7588430595824,-48.517361828748186,-107.35587489710741,-0.2593035898741025,-0.0011988247203003678
1569.7588430595824,-48.890948147508155,-107.7939056535507,-0.2540868401109879,-0.019950659047052746
1571.7588430595824,-49.43783668726995,-108.40366322022342,-0.27035626930774725,-0.0037824077675966765
1573.7588430595824,-49.963988715923335,-108.98556133256484,-0.2838658234431506,0.006253198424539045
1575.7588430595824,-50.445154560099255,-109.51872505156939,-0.2753876488365954,0.0015135074271763217
1577.7588430595824,-50.940844200821076,-110.0648322410959,-0.2778095139586281,-0.0035742309131984854
1579.7588430595824,-51.43653311787264,-110.60676441091618,-0.29786181278473123,-0.011378588784293354
1581.7588430595824,-51.999492968957085,-111.20803744423387,-0.3072854770094029,-0.009382316540277087
1583.7588430595824,-52.65620382228281,-111.90161955384724,-0.3025478490394047,0.009280062013840162
1585.7588430595824,-53.24225150282212,-112.52311605717112,-0.2587777619038931,0.031753522206366215
1587.7588430595824,-53.718721847964034,-113.02714720323142,-0.21409796833133043,0.03145464991940485
1589.7588430595824,-53.94468117301302,-113.27825953946501,-0.18854639216984204,0.00011362657381911606
1591.7588430595824,-54.25703409602541,-113.61440330049788,-0.1802168157933437,-0.015919575883968064
1593.7588430595824,-54.65621534338307,-114.03148719452986,-0.21382228318928398,-0.011930228534446146
1595.7588430595824,-55.08101110803149,-114.46888172957817,-0.2362595500637532,-0.010434253461380282
1597.7588430595824,-55.58959223090399,-114.98883780497928,-0.24139581923902043,-0.0009452672548585535
1599.7588430595824,-56.095594909758375,-115.50447970100791,-0.24820946740696748,0.004886551796848062
1601.7588430595824,-56.55216952382706,-115.96265374844202,-0.24238941724005336,0.0004885982578354548
1603.7588430595824,-57.04363480197608,-116.45455746883391,-0.23598047822194346,0.0007094074775014073
1605.7588430595824,-57.518261458304366,-116.92795314289971,-0.24143673597639115,-5.1385780235535153e-05
1607.7588430595824,-57.99043517196629,-117.39232352678346,-0.23508295874630392,-0.0002958606754920839
1609.7588430595824,-58.50328921221159,-117.89414763625315,-0.23389141527789725,0.0035346289076443873
1611.7588430595824,-58.956445755444285,-118.33522113880434,-0.247691057910858,-0.005472103549800228
1613.7588430595824,-59.43582957631217,-118.79908446512289,-0.2364245827520186,-0.004696000303661033
1615.7588430595824,-60.031793304925635,-119.37385199007032,-0.21550672686344718,0.020622292953470855
1617.7588430595824,-60.46567000842869,-119.7855442982693,-0.18678236006011417,0.028416334762709182
1619.7588430595824,-60.76318351593605,-120.05927495371192,-0.1624541118938918,0.004280258785574764
1621.7588430595824,-61.028940284767245,-120.2933433456038,-0.17595075835675011,-0.0234052365160771
